code_pof;code_nat_acc;category_nat_acc
71048;10911;bovinos
71049;10911;bovinos
71050;10911;bovinos
71051;10911;bovinos
71052;10911;bovinos
71054;10911;bovinos
71056;10911;bovinos
71058;10911;bovinos
71059;10911;bovinos
71061;10911;bovinos
71062;10911;bovinos
71064;10911;bovinos
71069;10911;bovinos
71070;10911;bovinos
71071;10911;bovinos
71072;10911;bovinos
71073;10911;bovinos
71074;10911;bovinos
71075;10911;bovinos
71076;10911;bovinos
71077;10911;bovinos
71078;10911;bovinos
71079;10911;bovinos
71080;10911;bovinos
71081;10911;bovinos
71082;10911;bovinos
71083;10911;bovinos
71086;10911;bovinos
71087;10911;bovinos
71088;10911;bovinos
71089;10911;bovinos
71090;10911;bovinos
71091;10911;bovinos
71092;10911;bovinos
71093;10911;bovinos
71094;10911;bovinos
71095;10911;bovinos
71096;10911;bovinos
71097;10911;bovinos
71098;10911;bovinos
71099;10911;bovinos
71100;10911;bovinos
71101;10911;bovinos
71102;10911;bovinos
71103;10911;bovinos
71104;10911;bovinos
71107;10911;bovinos
71108;10911;bovinos
71109;10911;bovinos
71110;10911;bovinos
71111;10911;bovinos
71112;10911;bovinos
71113;10911;bovinos
71114;10911;bovinos
71115;10911;bovinos
71116;10911;bovinos
71117;10911;bovinos
71118;10911;bovinos
71119;10911;bovinos
71120;10911;bovinos
71122;10911;bovinos
71123;10911;bovinos
71124;10911;bovinos
71125;10911;bovinos
71126;10911;bovinos
71127;10911;bovinos
71128;10911;bovinos
71129;10911;bovinos
71130;10911;bovinos
71131;10911;bovinos
71132;10911;bovinos
71133;10911;bovinos
71134;10911;bovinos
71135;10911;bovinos
71136;10911;bovinos
71137;10911;bovinos
71138;10911;bovinos
71139;10911;bovinos
71140;10911;bovinos
71141;10911;bovinos
71142;10911;bovinos
71143;10911;bovinos
71144;10911;bovinos
71145;10911;bovinos
71146;10911;bovinos
71147;10911;bovinos
71148;10911;bovinos
71149;10911;bovinos
71150;10911;bovinos
71151;10911;bovinos
77022;10911;bovinos
77023;10911;bovinos
77024;10911;bovinos
77026;10911;bovinos
77027;10911;bovinos
77028;10911;bovinos
77029;10911;bovinos
77043;10911;bovinos
77046;10911;bovinos
77048;10911;bovinos
77056;10911;bovinos
77064;10911;bovinos
81001;10911;bovinos
81002;10911;bovinos
81003;10911;bovinos
81004;10911;bovinos
81005;10911;bovinos
81007;10911;bovinos
81008;10911;bovinos
81009;10911;bovinos
81010;10911;bovinos
81012;10911;bovinos
81014;10911;bovinos
81015;10911;bovinos
81016;10911;bovinos
81017;10911;bovinos
81018;10911;bovinos
81019;10911;bovinos
81020;10911;bovinos
81021;10911;bovinos
81022;10911;bovinos
81023;10911;bovinos
81024;10911;bovinos
81025;10911;bovinos
81026;10911;bovinos
81027;10911;bovinos
81029;10911;bovinos
81031;10911;bovinos
81032;10911;bovinos
81033;10911;bovinos
81034;10911;bovinos
81036;10911;bovinos
81040;10911;bovinos
81042;10911;bovinos
81043;10911;bovinos
81044;10911;bovinos
81045;10911;bovinos
81046;10911;bovinos
81047;10911;bovinos
81048;10911;bovinos
81050;10911;bovinos
81052;10911;bovinos
81053;10911;bovinos
81054;10911;bovinos
81057;10911;bovinos
81065;10911;bovinos
81067;10911;bovinos
81068;10911;bovinos
81070;10911;bovinos
81076;10911;bovinos
81077;10911;bovinos
84018;10911;bovinos
84019;10911;bovinos
84021;10911;bovinos
84030;10911;bovinos
84031;10911;bovinos
71033;10912;carne de porco
71033;10912;carne de porco
71033;10912;carne de porco
71033;10912;carne de porco
71033;10912;carne de porco
71033;10912;carne de porco
71034;10912;carne de porco
71034;10912;carne de porco
71034;10912;carne de porco
71035;10912;carne de porco
71035;10912;carne de porco
71035;10912;carne de porco
71035;10912;carne de porco
71036;10912;carne de porco
71037;10912;carne de porco
71037;10912;carne de porco
71037;10912;carne de porco
71037;10912;carne de porco
71037;10912;carne de porco
71041;10912;carne de porco
71041;10912;carne de porco
71042;10912;carne de porco
71042;10912;carne de porco
71060;10912;carne de porco
71063;10912;carne de porco
71065;10912;carne de porco
71068;10912;carne de porco
71068;10912;carne de porco
71084;10912;carne de porco
71084;10912;carne de porco
71084;10912;carne de porco
71084;10912;carne de porco
71085;10912;carne de porco
71085;10912;carne de porco
71105;10912;carne de porco
71105;10912;carne de porco
71106;10912;carne de porco
71121;10912;carne de porco
81006;10912;carne de porco
81013;10912;carne de porco
81039;10912;carne de porco
81039;10912;carne de porco
81058;10912;carne de porco
81058;10912;carne de porco
81062;10912;carne de porco
81062;10912;carne de porco
81063;10912;carne de porco
81063;10912;carne de porco
81064;10912;carne de porco
81072;10912;carne de porco
81078;10912;carne de porco
81082;10912;carne de porco
77025;10913;carne de aves
77047;10913;carne de aves
77051;10913;carne de aves
77065;10913;carne de aves
77068;10913;carne de aves
78001;10913;carne de aves
78002;10913;carne de aves
78003;10913;carne de aves
78004;10913;carne de aves
78005;10913;carne de aves
78006;10913;carne de aves
78007;10913;carne de aves
78008;10913;carne de aves
78009;10913;carne de aves
78010;10913;carne de aves
78011;10913;carne de aves
78012;10913;carne de aves
78013;10913;carne de aves
78015;10913;carne de aves
78016;10913;carne de aves
78017;10913;carne de aves
78018;10913;carne de aves
78019;10913;carne de aves
78020;10913;carne de aves
78021;10913;carne de aves
78023;10913;carne de aves
78024;10913;carne de aves
78025;10913;carne de aves
78026;10913;carne de aves
78027;10913;carne de aves
78028;10913;carne de aves
78029;10913;carne de aves
78030;10913;carne de aves
78031;10913;carne de aves
78032;10913;carne de aves
78036;10913;carne de aves
78037;10913;carne de aves
78038;10913;carne de aves
78039;10913;carne de aves
78040;10913;carne de aves
78041;10913;carne de aves
78042;10913;carne de aves
78046;10913;carne de aves
78047;10913;carne de aves
78048;10913;carne de aves
78049;10913;carne de aves
78050;10913;carne de aves
78051;10913;carne de aves
78052;10913;carne de aves
78053;10913;carne de aves
78054;10913;carne de aves
78055;10913;carne de aves
78056;10913;carne de aves
78057;10913;carne de aves
78058;10913;carne de aves
78059;10913;carne de aves
78060;10913;carne de aves
78061;10913;carne de aves
78062;10913;carne de aves
78063;10913;carne de aves
78064;10913;carne de aves
78066;10913;carne de aves
78068;10913;carne de aves
78069;10913;carne de aves
78070;10913;carne de aves
78071;10913;carne de aves
78072;10913;carne de aves
81011;10913;carne de aves
81028;10913;carne de aves
81030;10913;carne de aves
81035;10913;carne de aves
81041;10913;carne de aves
81049;10913;carne de aves
81051;10913;carne de aves
81055;10913;carne de aves
81056;10913;carne de aves
81059;10913;carne de aves
81060;10913;carne de aves
81061;10913;carne de aves
81075;10913;carne de aves
65038;10914;pescado industrializado
70063;10914;pescado industrializado
72015;10914;pescado industrializado
72025;10914;pescado industrializado
72034;10914;pescado industrializado
72035;10914;pescado industrializado
72045;10914;pescado industrializado
72054;10914;pescado industrializado
72055;10914;pescado industrializado
72065;10914;pescado industrializado
72075;10914;pescado industrializado
72085;10914;pescado industrializado
72094;10914;pescado industrializado
72095;10914;pescado industrializado
72104;10914;pescado industrializado
72105;10914;pescado industrializado
72114;10914;pescado industrializado
72115;10914;pescado industrializado
72116;10914;pescado industrializado
72123;10914;pescado industrializado
72125;10914;pescado industrializado
72133;10914;pescado industrializado
72135;10914;pescado industrializado
72144;10914;pescado industrializado
72145;10914;pescado industrializado
72155;10914;pescado industrializado
72164;10914;pescado industrializado
72165;10914;pescado industrializado
72173;10914;pescado industrializado
72174;10914;pescado industrializado
72175;10914;pescado industrializado
72183;10914;pescado industrializado
72184;10914;pescado industrializado
72185;10914;pescado industrializado
72193;10914;pescado industrializado
72194;10914;pescado industrializado
72195;10914;pescado industrializado
72204;10914;pescado industrializado
72205;10914;pescado industrializado
72214;10914;pescado industrializado
72215;10914;pescado industrializado
72224;10914;pescado industrializado
72225;10914;pescado industrializado
72234;10914;pescado industrializado
72235;10914;pescado industrializado
72244;10914;pescado industrializado
72245;10914;pescado industrializado
72255;10914;pescado industrializado
72264;10914;pescado industrializado
72265;10914;pescado industrializado
72274;10914;pescado industrializado
72275;10914;pescado industrializado
72285;10914;pescado industrializado
72294;10914;pescado industrializado
72295;10914;pescado industrializado
72304;10914;pescado industrializado
72305;10914;pescado industrializado
72314;10914;pescado industrializado
72315;10914;pescado industrializado
72324;10914;pescado industrializado
72325;10914;pescado industrializado
72335;10914;pescado industrializado
72344;10914;pescado industrializado
72345;10914;pescado industrializado
72354;10914;pescado industrializado
72355;10914;pescado industrializado
72364;10914;pescado industrializado
72365;10914;pescado industrializado
72374;10914;pescado industrializado
72375;10914;pescado industrializado
72384;10914;pescado industrializado
72385;10914;pescado industrializado
72394;10914;pescado industrializado
72395;10914;pescado industrializado
72404;10914;pescado industrializado
72405;10914;pescado industrializado
72414;10914;pescado industrializado
72415;10914;pescado industrializado
72424;10914;pescado industrializado
72425;10914;pescado industrializado
72434;10914;pescado industrializado
72435;10914;pescado industrializado
72444;10914;pescado industrializado
72445;10914;pescado industrializado
72454;10914;pescado industrializado
72455;10914;pescado industrializado
72464;10914;pescado industrializado
72465;10914;pescado industrializado
72474;10914;pescado industrializado
72475;10914;pescado industrializado
72484;10914;pescado industrializado
72485;10914;pescado industrializado
72504;10914;pescado industrializado
72505;10914;pescado industrializado
72514;10914;pescado industrializado
72515;10914;pescado industrializado
72525;10914;pescado industrializado
72534;10914;pescado industrializado
72535;10914;pescado industrializado
72544;10914;pescado industrializado
72545;10914;pescado industrializado
72554;10914;pescado industrializado
72555;10914;pescado industrializado
72564;10914;pescado industrializado
72565;10914;pescado industrializado
72574;10914;pescado industrializado
72575;10914;pescado industrializado
72584;10914;pescado industrializado
72585;10914;pescado industrializado
72595;10914;pescado industrializado
72602;10914;pescado industrializado
72604;10914;pescado industrializado
72606;10914;pescado industrializado
72612;10914;pescado industrializado
72614;10914;pescado industrializado
72622;10914;pescado industrializado
72624;10914;pescado industrializado
72634;10914;pescado industrializado
72644;10914;pescado industrializado
72664;10914;pescado industrializado
72674;10914;pescado industrializado
72684;10914;pescado industrializado
72694;10914;pescado industrializado
72695;10914;pescado industrializado
72704;10914;pescado industrializado
72714;10914;pescado industrializado
72715;10914;pescado industrializado
72724;10914;pescado industrializado
72725;10914;pescado industrializado
72731;10914;pescado industrializado
72744;10914;pescado industrializado
72754;10914;pescado industrializado
72755;10914;pescado industrializado
72805;10914;pescado industrializado
72822;10914;pescado industrializado
74005;10914;pescado industrializado
74014;10914;pescado industrializado
74015;10914;pescado industrializado
74024;10914;pescado industrializado
74025;10914;pescado industrializado
74034;10914;pescado industrializado
74035;10914;pescado industrializado
74044;10914;pescado industrializado
74045;10914;pescado industrializado
74054;10914;pescado industrializado
74055;10914;pescado industrializado
74064;10914;pescado industrializado
74065;10914;pescado industrializado
74075;10914;pescado industrializado
74084;10914;pescado industrializado
74085;10914;pescado industrializado
74094;10914;pescado industrializado
74095;10914;pescado industrializado
74104;10914;pescado industrializado
74105;10914;pescado industrializado
74114;10914;pescado industrializado
74115;10914;pescado industrializado
74125;10914;pescado industrializado
74134;10914;pescado industrializado
74135;10914;pescado industrializado
74144;10914;pescado industrializado
74145;10914;pescado industrializado
74154;10914;pescado industrializado
74155;10914;pescado industrializado
74165;10914;pescado industrializado
74174;10914;pescado industrializado
74175;10914;pescado industrializado
74184;10914;pescado industrializado
74185;10914;pescado industrializado
74193;10914;pescado industrializado
74194;10914;pescado industrializado
74195;10914;pescado industrializado
74204;10914;pescado industrializado
74205;10914;pescado industrializado
74214;10914;pescado industrializado
74215;10914;pescado industrializado
74224;10914;pescado industrializado
74225;10914;pescado industrializado
74235;10914;pescado industrializado
74245;10914;pescado industrializado
74255;10914;pescado industrializado
74264;10914;pescado industrializado
74265;10914;pescado industrializado
74274;10914;pescado industrializado
74275;10914;pescado industrializado
74285;10914;pescado industrializado
74294;10914;pescado industrializado
74295;10914;pescado industrializado
74304;10914;pescado industrializado
74305;10914;pescado industrializado
74314;10914;pescado industrializado
74315;10914;pescado industrializado
74324;10914;pescado industrializado
74325;10914;pescado industrializado
74334;10914;pescado industrializado
74335;10914;pescado industrializado
74344;10914;pescado industrializado
74345;10914;pescado industrializado
74354;10914;pescado industrializado
74355;10914;pescado industrializado
74364;10914;pescado industrializado
74365;10914;pescado industrializado
74374;10914;pescado industrializado
74375;10914;pescado industrializado
74384;10914;pescado industrializado
74385;10914;pescado industrializado
74395;10914;pescado industrializado
74405;10914;pescado industrializado
74414;10914;pescado industrializado
74415;10914;pescado industrializado
74424;10914;pescado industrializado
74425;10914;pescado industrializado
74434;10914;pescado industrializado
74444;10914;pescado industrializado
74445;10914;pescado industrializado
74454;10914;pescado industrializado
74455;10914;pescado industrializado
74464;10914;pescado industrializado
74465;10914;pescado industrializado
74473;10914;pescado industrializado
74474;10914;pescado industrializado
74484;10914;pescado industrializado
74485;10914;pescado industrializado
74494;10914;pescado industrializado
74495;10914;pescado industrializado
74504;10914;pescado industrializado
74514;10914;pescado industrializado
74515;10914;pescado industrializado
76005;10914;pescado industrializado
77030;10914;pescado industrializado
77031;10914;pescado industrializado
77032;10914;pescado industrializado
77033;10914;pescado industrializado
77034;10914;pescado industrializado
77035;10914;pescado industrializado
77036;10914;pescado industrializado
77039;10914;pescado industrializado
77041;10914;pescado industrializado
77045;10914;pescado industrializado
77049;10914;pescado industrializado
77050;10914;pescado industrializado
77059;10914;pescado industrializado
77060;10914;pescado industrializado
77062;10914;pescado industrializado
77063;10914;pescado industrializado
77077;10914;pescado industrializado
77083;10914;pescado industrializado
77084;10914;pescado industrializado
79003;10915;leite pasteurizado
79004;10915;leite pasteurizado
79005;10915;leite pasteurizado
79036;10915;leite pasteurizado
79036;10915;leite pasteurizado
79036;10915;leite pasteurizado
79036;10915;leite pasteurizado
79036;10915;leite pasteurizado
79037;10915;leite pasteurizado
79037;10915;leite pasteurizado
79037;10915;leite pasteurizado
79038;10915;leite pasteurizado
79038;10915;leite pasteurizado
79038;10915;leite pasteurizado
79046;10915;leite pasteurizado
79046;10915;leite pasteurizado
79046;10915;leite pasteurizado
79053;10915;leite pasteurizado
79067;10915;leite pasteurizado
79067;10915;leite pasteurizado
79067;10915;leite pasteurizado
79067;10915;leite pasteurizado
79067;10915;leite pasteurizado
79067;10915;leite pasteurizado
79067;10915;leite pasteurizado
79067;10915;leite pasteurizado
79067;10915;leite pasteurizado
79067;10915;leite pasteurizado
24007;10916;outros leite
24016;10916;outros leite
24089;10916;outros leite
69005;10916;outros leite
69040;10916;outros leite
69042;10916;outros leite
69043;10916;outros leite
69048;10916;outros leite
69096;10916;outros leite
69097;10916;outros leite
69112;10916;outros leite
69113;10916;outros leite
69114;10916;outros leite
69136;10916;outros leite
69138;10916;outros leite
69151;10916;outros leite
69168;10916;outros leite
70075;10916;outros leite
79006;10916;outros leite
79007;10916;outros leite
79008;10916;outros leite
79009;10916;outros leite
79010;10916;outros leite
79011;10916;outros leite
79012;10916;outros leite
79013;10916;outros leite
79014;10916;outros leite
79015;10916;outros leite
79017;10916;outros leite
79018;10916;outros leite
79019;10916;outros leite
79020;10916;outros leite
79021;10916;outros leite
79022;10916;outros leite
79024;10916;outros leite
79025;10916;outros leite
79026;10916;outros leite
79027;10916;outros leite
79028;10916;outros leite
79029;10916;outros leite
79030;10916;outros leite
79031;10916;outros leite
79032;10916;outros leite
79033;10916;outros leite
79039;10916;outros leite
79040;10916;outros leite
79047;10916;outros leite
79048;10916;outros leite
79049;10916;outros leite
79050;10916;outros leite
79051;10916;outros leite
79054;10916;outros leite
79055;10916;outros leite
79056;10916;outros leite
79057;10916;outros leite
79058;10916;outros leite
79059;10916;outros leite
79060;10916;outros leite
79061;10916;outros leite
79062;10916;outros leite
79063;10916;outros leite
79064;10916;outros leite
79065;10916;outros leite
79066;10916;outros leite
79068;10916;outros leite
79070;10916;outros leite
79071;10916;outros leite
79072;10916;outros leite
79073;10916;outros leite
79074;10916;outros leite
79076;10916;outros leite
79077;10916;outros leite
79078;10916;outros leite
79079;10916;outros leite
79080;10916;outros leite
79081;10916;outros leite
79082;10916;outros leite
79083;10916;outros leite
79084;10916;outros leite
79085;10916;outros leite
79086;10916;outros leite
