idhh	dwt	ils_dispy	ils_origy	ils_ben	ils_bensim	ils_tax	ils_taxsim	ils_sicee	ils_sicer	ils_sicse
29183	618,56	9519,54	10494	-4	0	445,46	445,46	525	1050	0
29184	618,56	10230,75	747	10999	0	1477,75	1477,75	37,5	75	0
29185	618,56	1038	1096	-3	0	0	0	55	110	0
29186	618,56	7263,02	8410,12	-3	0	792,4	792,4	0	0	351,7
29187	2076,6	305,26	353,62	-2	0	0	0	0	0	46,36
29188	2076,6	9982,64	11024,51	-3	0	487,44	487,44	551,43	1102,85	0
29189	2076,6	5485,91	5911,29	-3	0	15,13	15,13	226,08	452,17	181,17
29190	2076,6	3008,11	-7	3043,12	0	28,01	28,01	0	0	0
29191	2076,6	13796,13	16200,15	-4	0	1589,81	1589,81	810,21	1620,42	0
29192	2076,6	6640,73	7696	-3	0	667,27	667,27	385	770	0
29193	2076,6	965,02	-3	968,02	0	0	0	0	0	0
29194	1836,59	6817,47	7477,6	-2	0	108,77	108,77	224,36	448,72	325
29195	1836,59	1026,52	1090,79	-2	0	0	0	49,95	99,9	12,32
29196	1836,59	775,42	894,18	-2	0	0	0	0	0	116,76
29197	1836,59	3119,05	3286,58	-3	0	0	0	164,53	329,06	0
29198	1836,59	5995,12	6537	-4	0	194,78	194,78	317,18	634,36	25,93
29199	1836,59	2536,73	1494,72	1116,8	0	0	0	74,79	149,57	0
29200	1836,59	1125,41	1189,12	-4	0	0	0	59,71	119,41	0
29201	1836,59	1229,1	1310,3	-5	0	0	0	59,57	119,13	16,64
29202	1836,59	4841,41	5138,52	-2	0	38,14	38,14	256,98	513,95	0
29203	928,02	2851,2	1091,77	1902,14	0	0	0	0	0	142,71
29204	928,02	511,94	592,78	-3	0	0	0	0	0	77,84
29205	928,02	6380,3	6977,44	-3	0	594,14	594,14	0	0	0
29206	928,02	373,66	387,66	-3	0	0	0	0	0	11
29207	928,02	1644,33	1736,61	-5	0	0	0	87,28	174,56	0
29208	928,02	1437,86	1656,91	-3	0	0	0	0	0	216,05
29209	928,02	942,29	-4	946,29	0	0	0	0	0	0
29210	928,02	724,2	833,72	-1	0	0	0	0	0	108,51
29211	928,02	2116,44	246,29	1902,56	0	0	0	0	0	32,41
29212	3104,91	10294,36	6133,81	6237,06	0	2076,51	2076,51	0	0	0
29213	3104,91	11734,97	3389,3	10968,61	0	2622,95	2622,95	0	0	0
29214	3104,91	7643,79	8384,47	-4	0	334,63	334,63	402,05	804,1	0
29215	3104,91	2502,48	1875,41	720,84	0	0	0	93,77	187,54	0
29216	2351,69	1214,49	303,18	951,24	0	0	0	0	0	39,93
29217	2351,69	5459,45	4993,47	950,24	0	65,54	65,54	93,73	187,45	325
29218	2351,69	2506,7	2643,16	-4	0	0	0	132,46	264,92	0
29219	2351,69	-11	-7	-4	0	0	0	0	0	0
29220	2351,69	1822,04	1921,2	-3	0	0	0	96,16	192,32	0
29221	2351,69	3576,44	3869,85	-2	0	0	0	132,46	264,92	158,95
29222	2351,69	4400,12	4772,1	-4	0	0	0	104,34	208,68	263,64
29223	1993,38	2951,99	3113,73	-1	0	5,06	5,06	155,69	311,37	0
29224	1993,38	4116,96	354,37	3826,38	0	17,2	17,2	0	0	46,59
29225	1993,38	1418,47	-6	1424,47	0	0	0	0	0	0
29226	1993,38	13225,52	15310,36	-3	0	1316,22	1316,22	765,62	1531,24	0
29227	1993,38	8919,28	6617,91	3087,69	0	455,17	455,17	331,15	662,29	0
29228	1993,38	3552,01	3847,6	-3	0	0	0	130,16	260,31	162,43
29229	1993,38	4193,01	4565,18	-3	0	18,87	18,87	152,31	304,61	198
29230	478,71	1611,25	1854,91	-2	0	0	0	0	0	241,66
29231	478,71	438,06	504,97	-1	0	0	0	0	0	65,91
29232	478,71	1203,93	1388,18	-3	0	0	0	0	0	181,24
29233	478,71	32312,17	40549,95	-4	0	7908,78	7908,78	0	0	325
29234	478,71	1216,83	1403	-3	0	0	0	0	0	183,17
29235	478,71	1228,99	1415,53	-2	0	0	0	0	0	184,54
29236	478,71	1707,6	1803,21	-5	0	0	0	90,61	181,22	0
29237	478,71	823,11	950,45	-3	0	0	0	0	0	124,34
29238	2391,63	7447,25	-6	8348	0	894,75	894,75	0	0	0
29239	2391,63	4588,27	5086,54	-4	0	103,04	103,04	0	0	391,23
29240	2391,63	3534,29	3768,96	-1	0	45,17	45,17	188,5	377	0
29241	2391,63	4141,69	1363,53	2846,94	0	0	0	68,78	137,55	0
29242	1445,33	2279,61	2401,8	-2	0	0	0	120,19	240,38	0
29243	1445,33	2315,04	412,48	1902,56	0	0	0	0	0	0
29244	1445,33	92,41	107,64	-9	0	0	0	6,23	12,46	0
29245	1445,33	3825,87	4031,7	-4	0	0	0	201,84	403,67	0
29246	1445,33	1491,44	1574,46	-4	0	0	0	79,02	158,05	0
29247	1445,33	1807,75	1747,3	147,92	0	0	0	87,47	174,93	0
29248	1445,33	8013,75	7786,12	944,09	0	49,03	49,03	215,72	431,45	451,71
29249	1445,33	3032,59	2199,89	943,09	0	0	0	110,39	220,79	0
29250	1321,61	1974,9	-1	1975,9	0	0	0	0	0	0
29251	1321,61	1965,89	2073,88	-4	0	0	0	103,99	207,99	0
29252	1321,61	3216,28	3594,2	-3	0	0	0	49,92	99,83	325
29253	1321,61	1283,33	1351,93	-1	0	0	0	67,6	135,19	0
29254	1321,61	2182,96	2510,96	-3	0	0	0	0	0	325
29255	1321,61	3168,31	3516,75	-4	0	19,44	19,44	0	0	325
29256	1321,61	2072,8	2185,26	-3	0	0	0	109,46	218,93	0
29257	1321,61	1791,56	2066,5	-5	0	0	0	0	0	269,95
29258	1321,61	4964,44	5241,08	-3	0	11,49	11,49	262,15	524,31	0
29259	1677,83	2176,44	2293,25	-2	0	0	0	114,81	229,63	0
29260	1677,83	1806,6	1903,85	-2	0	0	0	95,24	190,48	0
29261	1677,83	1833,31	1934,38	-4	0	0	0	97,07	194,14	0
29262	1677,83	2601,45	2949,83	-3	0	0	0	20,38	40,76	325
29263	1677,83	1398,68	1473,4	-1	0	0	0	73,72	147,44	0
29264	1677,83	3281,67	3637,35	-4	0	26,68	26,68	0	0	325
29265	1677,83	5472,99	6147,17	-3	0	21,18	21,18	0	0	650
29266	1677,83	3066,02	3244,2	-3	0	12,72	12,72	162,46	324,92	0
29267	1677,83	5737,75	6221,63	-4	0	21,18	21,18	133,69	267,38	325
29268	1040,2	11946,28	13618,25	-4	0	986,81	986,81	681,16	1362,33	0
29269	1040,2	941,36	-2	943,36	0	0	0	0	0	0
29270	1040,2	6654,88	4457,41	2613,64	0	193	193	223,17	446,34	0
29271	1040,2	3121,45	-4	3160,31	0	34,86	34,86	0	0	0
29272	1040,2	-8	-5	-3	0	0	0	0	0	0
29273	1040,2	2720,72	1865,37	969,44	0	0	0	80,66	161,33	33,42
29274	1956	2493,49	2653,71	-3	0	0	0	117,68	235,35	39,54
29275	1956	4228,3	4455,37	-4	0	0	0	223,07	446,14	0
29276	1956	3012,21	3181,22	-1	0	8,9	8,9	159,11	318,22	0
29277	1956	1301,86	1502,18	-4	0	0	0	0	0	196,32
29278	1956	3197,04	3369,72	-4	0	0	0	168,69	337,37	0
29279	1956	1448,55	-4	1452,55	0	0	0	0	0	0
29280	1956	1867,85	-1	1868,85	0	0	0	0	0	0
29281	2494,9	5412,17	-8	5565,04	0	144,87	144,87	0	0	0
29282	2494,9	9297,37	8551,76	2044,84	0	516,01	516,01	10,44	20,88	772,77
29283	2494,9	18809,39	21647,81	855	0	3080,58	3080,58	287,84	575,68	325
29284	2494,9	14332,34	17741,96	-3	0	2519,43	2519,43	887,2	1774,4	0
29285	2494,9	1679,26	1932,93	-2	0	0	0	0	0	251,67
29286	2494,9	7571,51	7061,97	1078,36	0	83,94	83,94	213,23	426,46	271,65
29287	2494,9	15769,45	5843,53	12249,51	0	1883,95	1883,95	114,64	229,27	325
29288	2494,9	10285,75	3039,12	8302,76	0	903,83	903,83	152,31	304,61	0
29289	494,45	2855,89	3007,27	-3	0	0	0	148,38	296,77	0
29290	494,45	578,09	658,29	-2	0	0	0	0	0	78,2
29291	494,45	1642,56	1890,9	-2	0	0	0	0	0	246,34
29292	494,45	3766,48	2903,39	985,05	0	0	0	121,96	243,93	0
29293	494,45	2763,11	2912,87	-3	0	0,97	0,97	145,79	291,59	0
29294	494,45	922,92	976,08	-4	0	0	0	49,15	98,31	0
29295	494,45	2104,66	2218,8	-3	0	0	0	111,14	222,28	0
29296	494,45	774,1	818,26	-3	0	0	0	41,16	82,33	0
29297	2225,53	1657,72	815,14	949,07	0	0	0	0	0	106,49
29298	2225,53	12488,75	16216,18	-4	0	2912,28	2912,28	811,16	1622,32	0
29299	2225,53	2103,1	2216	-2	0	0	0	110,9	221,8	0
29300	2225,53	4693,13	5119,57	-4	0	4,78	4,78	155,5	311	262,15
29301	1491,67	1874,86	-4	1878,86	0	0	0	0	0	0
29302	1491,67	3896,91	4205,89	-3	0	95,44	95,44	210,54	421,09	0
29303	1491,67	3172,69	3558,72	-4	0	0	0	50,34	100,68	331,69
29304	1491,67	6936,36	7332,3	-2	0	27,22	27,22	366,72	733,43	0
29305	1491,67	4740	4994	-4	0	0	0	250	500	0
29306	1491,67	9591,08	8208,58	1870	0	101,78	101,78	377,53	755,06	8,19
29307	1491,67	2645,62	2793,16	-3	0	4,68	4,68	139,86	279,72	0
29308	1491,67	2968,28	951,03	2064,9	0	0	0	47,65	95,3	0
29309	523,68	1900,14	-4	1904,14	0	0	0	0	0	0
29310	523,68	950,07	-2	952,07	0	0	0	0	0	0
29311	523,68	5283,44	2122,69	3491,91	0	54,82	54,82	0	0	276,34
29312	523,68	2652,4	1791,86	950,28	0	0	0	89,74	179,49	0
29313	523,68	1050,81	1109,48	-3	0	0	0	55,67	111,35	0
29314	523,68	1079,41	147,57	951,28	0	0	0	0	0	19,44
29315	523,68	1549,13	1633,98	-3	0	0	0	81,85	163,7	0
29316	1268,88	19634,58	25342,72	-4	0	5379,14	5379,14	0	0	325
29317	1268,88	522,54	602,07	-1	0	0	0	0	0	78,53
29318	1268,88	1136,73	1201,14	-4	0	0	0	60,41	120,81	0
29319	1268,88	1770,41	1865,85	-2	0	0	0	93,44	186,89	0
29320	1268,88	4399,21	4634,12	-3	0	0	0	231,91	463,81	0
29321	1268,88	1794	1893	-4	0	0	0	95	190	0
29322	1268,88	4875,14	5136,25	-4	0	0	0	257,11	514,23	0
29323	1772,42	1976,51	2109,45	-3	0	0	0	90,51	181,01	39,43
29324	1772,42	894,57	945,07	-3	0	0	0	47,5	95,01	0
29325	1772,42	1685,36	1777,38	-3	0	0	0	89,02	178,04	0
29326	1772,42	1235,38	1303,82	-3	0	0	0	65,44	130,88	0
29327	1772,42	1045,08	1204,14	-2	0	0	0	0	0	157,06
29328	1772,42	694,07	321,88	388,63	392,63	0	0	16,44	32,89	0
29329	1772,42	4451,34	4692,31	-6	0	0	0	234,97	469,93	0
29330	1772,42	2090,25	2314,06	-3	0	0	0	50,41	100,83	170,4
29331	1772,42	2476,89	2609,46	-2	0	0	0	130,57	261,15	0
29332	1451,12	3072,15	3398,67	-3	0	0	0	74,35	148,7	249,17
29333	1451,12	2749,24	1905	939,64	0	0	0	95,4	190,8	0
29334	1451,12	2739,89	1740,44	1197	0	0	0	18,43	36,86	179,12
29335	1451,12	4237,33	4536,79	-4	0	10,13	10,13	166,16	332,31	119,17
29336	1451,12	1708	1799	-1	0	0	0	90	180	0
29337	1451,12	-3	-2	-1	0	0	0	0	0	0
29338	1451,12	13293,17	16128,72	-4	0	2024,92	2024,92	806,64	1613,27	0
29339	324,21	9184,31	9741,92	948,07	0	1162,07	1162,07	18,62	37,23	325
29340	324,21	14577,69	17144,04	949,07	0	2969,88	2969,88	220,53	441,07	325
29341	324,21	5954,29	6755,95	-3	0	473,66	473,66	0	0	325
29342	324,21	10345,52	12773,85	-4	0	2099,33	2099,33	0	0	325
29343	324,21	573,35	609,16	-5	0	0	0	30,81	61,62	0
29344	324,21	7279,44	8546,91	-5	0	937,47	937,47	0	0	325
29345	324,21	3081,45	3420,77	-1	0	13,32	13,32	0	0	325
29346	324,21	6350,51	7263,93	-3	0	585,42	585,42	0	0	325
29347	324,21	967,51	1117,88	-4	0	0	0	0	0	146,36
29348	324,21	2829,01	3172,14	-2	0	16,13	16,13	0	0	325
29349	896,57	396,52	421,97	-4	0	0	0	21,45	42,9	0
29350	896,57	157,19	-4	161,19	0	0	0	0	0	0
29351	896,57	98,48	-10	108,48	0	0	0	0	0	0
29352	896,57	6102,58	5185,24	1757,83	0	515,49	515,49	0	0	325
29353	896,57	922,51	419,08	524,83	529,83	0	0	21,4	42,81	0
29354	1729,98	2967,48	3280,85	-3	0	6,43	6,43	77,01	154,02	226,93
29355	1729,98	3741,15	3989,89	-2	0	47,15	47,15	199,59	399,19	0
29356	1729,98	2949,65	3107,1	-2	0	0	0	155,46	310,91	0
29357	1729,98	1683,65	1837,55	-3	0	0	0	55,32	110,63	95,58
29358	1729,98	1000,89	1056,94	-3	0	0	0	53,05	106,09	0
29359	1729,98	2974,6	3171,83	-3	0	3,63	3,63	138,99	277,97	51,62
29360	1729,98	4088,32	3471,66	975,82	0	34,16	34,16	0	0	325
29361	1729,98	6089,7	6948,32	-1	0	510,16	510,16	347,47	694,93	0
29362	1818,97	6968,77	7431,9	-3	0	88,44	88,44	371,7	743,39	0
29363	1818,97	837,46	440,09	419,83	424,83	0	0	22,45	44,91	0
29364	1818,97	1897,14	-5	1902,14	0	0	0	0	0	0
29365	1818,97	955,17	1007,65	-2	0	0	0	50,48	100,97	0
29366	1818,97	2241,97	2363,34	-3	0	0	0	118,37	236,73	0
29367	1818,97	2408,9	1518,65	966,23	0	0	0	75,98	151,97	0
29368	1818,97	1350,57	1430,86	-8	0	0	0	72,29	144,59	0
29369	1397,23	2032,02	2340	-3	0	0	0	0	0	304,98
29370	1397,23	2320,7	2445	-2	0	0	0	122,3	244,6	0
29371	1397,23	6184,28	4890	1904,14	0	284,86	284,86	0	0	325
29372	1397,23	1261,36	1455,48	-4	0	0	0	0	0	190,12
29373	1397,23	956,73	1105,48	-4	0	0	0	0	0	144,75
29374	1397,23	1157,88	1237,83	-2	0	0	0	52,02	104,04	25,93
29375	1397,23	2021,62	2131,39	-3	0	0	0	106,77	213,54	0
29376	1397,23	1898,7	2002	-3	0	0	0	100,3	200,6	0
29377	1397,23	2187,74	1295,29	957,26	0	0	0	64,81	129,63	0
29378	2633,57	2848,39	3002,78	-4	0	0	0	150,39	300,78	0
29379	2633,57	2182,67	2301,97	-4	0	0	0	115,3	230,6	0
29380	2633,57	25846,87	33095,91	-5	0	5572,86	5572,86	1645,12	3290,24	26,07
29381	2633,57	1037,71	1197,11	-3	0	0	0	0	0	156,4
29382	2633,57	4001,17	4304,15	-4	0	83,42	83,42	215,56	431,12	0
29383	2633,57	4716,06	496,3	4509,66	0	224,73	224,73	0	0	65,17
29384	2633,57	1468,93	1684,4	-3	0	0	0	4,47	8,94	208
29385	2633,57	7154,36	4132,8	3897	0	668,59	668,59	206,84	413,68	0
29386	2633,57	1737	1998	-1	0	0	0	0	0	260
29387	1465,18	4156,46	4290,45	-6	0	0	0	127,99	255,98	0
29388	1465,18	8792,23	10236,18	-2	0	1441,95	1441,95	0	0	0
29389	1465,18	1122,93	-4	1126,93	0	0	0	0	0	0
29390	1465,18	14992,29	7740,98	10186,09	0	2547,43	2547,43	387,35	774,7	0
29391	1465,18	2834,61	2987,12	-3	0	0	0	149,51	299,01	0
29392	1459,94	887,81	1021,92	-1	0	0	0	0	0	133,11
29393	1459,94	2909,1	3176,67	-4	0	0	0	93,86	187,72	169,71
29394	1459,94	2592,75	2861,97	-3	0	0	0	66,55	133,11	199,66
29395	1459,94	1446,94	1525,36	-2	0	0	0	76,42	152,84	0
29396	1459,94	895,43	945,98	-3	0	0	0	47,55	95,1	0
29397	1459,94	878,45	1013,91	-3	0	0	0	0	0	132,46
29398	1459,94	932,77	986,44	-4	0	0	0	49,67	99,34	0
29399	1459,94	3870,92	3051,73	991,44	0	19,41	19,41	152,84	305,67	0
29400	3547,35	109,37	117,23	-2	0	0	0	5,86	11,72	0
29401	3547,35	3442,55	3627,06	-3	0	0	0	181,5	363,01	0
29402	3547,35	-3	-2	-1	0	0	0	0	0	0
29403	3547,35	5707,58	6132,8	-2	0	116,48	116,48	306,74	613,48	0
29404	3547,35	1546,15	1630,95	-3	0	0	0	81,8	163,6	0
29405	1811,06	3765,84	4126,26	-7	0	0	0	92,74	185,48	260,67
29406	1811,06	6237,44	7012,14	-4	0	315,36	315,36	0	0	455,34
29407	1811,06	1195	-4	1199	0	0	0	0	0	0
29408	1811,06	2899,5	2045	957	0	0	0	102,5	205	0
29409	1811,06	4587,81	5012,88	-5	0	24,06	24,06	71,01	142,01	325
29410	1811,06	1948,52	2021,84	-3	0	0	0	70,32	140,64	0
29411	1193,78	1550,51	1633,22	-1	0	0	0	81,71	163,42	0
29412	1193,78	10747,2	5762,52	5811,03	0	481,83	481,83	253,29	506,57	91,24
29413	1193,78	1317,17	-4	1321,17	0	0	0	0	0	0
29414	1193,78	8839,59	1831,74	7307,6	0	208,02	208,02	91,74	183,47	0
29415	1193,78	2776,14	2954	-4	0	25,86	25,86	148	296	0
29416	1193,78	1927,91	-4	1931,91	0	0	0	0	0	0
29417	1193,78	3211,12	1398	1883,12	0	0	0	70	140	0
29418	1193,78	11795,8	10078,34	3247,7	0	1080,41	1080,41	449,82	899,64	0
29419	1193,78	7402,25	2356,41	5400,51	0	125,89	125,89	48,96	97,91	179,83
29420	7629,28	1262,49	1334,67	-5	0	0	0	67,18	134,37	0
29421	7629,28	1609,61	1854,47	-3	0	0	0	0	0	241,86
29422	7629,28	-9	-6	-3	0	0	0	0	0	0
29423	7629,28	62,25	-12	74,25	0	0	0	0	0	0
29424	7629,28	131,5	143	-4	0	0	0	7,5	15	0
29425	7629,28	1229,89	-4	1233,89	0	0	0	0	0	0
29426	7629,28	1145,39	1229,72	-2	0	0	0	0	0	82,33
29427	7629,28	1320,15	1393	-3	0	0	0	69,85	139,7	0
29428	7629,28	1333,08	1406,67	-3	0	0	0	70,58	141,17	0
29429	1375,38	960,48	-2	962,48	0	0	0	0	0	0
29430	1375,38	1454,09	1532,88	-2	0	0	0	76,79	153,59	0
29431	1375,38	946,24	-4	950,24	0	0	0	0	0	0
29432	1375,38	1740,34	1833,04	-1	0	0	0	91,7	183,4	0
29433	1375,38	1062,76	1119,8	-1	0	0	0	56,04	112,08	0
29434	1375,38	6880,97	6547,08	661,55	0	0	0	327,65	655,31	0
29435	1375,38	1037,33	1198,12	-4	0	0	0	0	0	156,8
29436	1375,38	971,46	337,88	678,28	0	0	0	0	0	44,7
29437	1103,46	1975,13	2082,5	-3	0	0	0	104,38	208,75	0
29438	1103,46	3782,35	3747,51	230,84	0	8,13	8,13	187,88	375,75	0
29439	1103,46	1879,53	1981,87	-3	0	0	0	99,34	198,69	0
29440	1103,46	4320,2	4682,59	-2	0	126,11	126,11	234,28	468,56	0
29441	1103,46	5147,78	5435,15	-4	0	11,36	11,36	272,01	544,01	0
29442	1103,46	1943,38	512,42	1456,74	0	0	0	25,77	51,54	0
29443	1103,46	4542,48	4987,65	-3	0	0	0	117,17	234,35	325
29444	1103,46	5321,69	5672,35	-3	0	63,84	63,84	283,82	567,64	0
29445	1087,89	3083,06	1068,11	2101,5	0	32,79	32,79	53,76	107,51	0
29446	1087,89	3618,4	3944,78	-4	0	0	0	119,59	239,19	202,79
29447	1087,89	-3	-2	-1	0	0	0	0	0	0
29448	1087,89	3752,19	2702,85	1184,53	0	0	0	135,19	270,39	0
29449	1087,89	3375,89	1452,92	1922,97	0	0	0	0	0	0
29450	1087,89	7650,58	8819,11	-4	0	813,57	813,57	25,96	51,91	325
29451	1087,89	14472,8	12091,6	4445,16	0	1726,53	1726,53	337,43	674,86	0
29452	570,43	2667,02	2363,07	468,49	0	0	0	89,73	179,47	74,8
29453	570,43	938,97	-3	941,97	0	0	0	0	0	0
29454	570,43	1922,5	2025,9	-2	0	0	0	101,39	202,79	0
29455	570,43	-2	-1	-1	0	0	0	0	0	0
29456	570,43	2234,87	1262,44	972,43	0	0	0	0	0	0
29457	570,43	3580,36	1931,88	1900,14	0	0	0	0	0	251,66
29458	570,43	1941,68	-4	1945,68	0	0	0	0	0	0
29459	570,43	1941,68	-4	1945,68	0	0	0	0	0	0
29460	1141,54	2690,07	1733,66	956,41	0	0	0	0	0	0
29461	1141,54	30,42	33,13	-1	0	0	0	1,71	3,41	0
29462	1141,54	8500,49	10182,09	-4	0	1352,6	1352,6	0	0	325
29463	1141,54	4941,08	2441,38	2624,75	0	2,79	2,79	122,27	244,54	0
29464	1141,54	4819,79	5367,61	-2	0	194,33	194,33	216,52	433,04	134,97
29465	1141,54	2801,1	2951,84	-3	0	0	0	147,74	295,48	0
29466	1141,54	943,53	-1	944,53	0	0	0	0	0	0
29467	1141,54	2969,35	3138,66	-5	0	6,93	6,93	157,38	314,77	0
29468	1126,85	1327,5	1401,89	-4	0	0	0	70,39	140,79	0
29469	1126,85	2695,56	-3	2706,23	0	7,67	7,67	0	0	0
29470	1126,85	4413,65	-6	4605,63	0	185,98	185,98	0	0	0
29471	1126,85	3204,63	3551,81	-1	0	21,18	21,18	0	0	325
29472	1126,85	1368,86	1446,64	-5	0	0	0	72,78	145,56	0
29473	504,51	992,09	1047,72	-3	0	0	0	52,64	105,27	0
29474	504,51	1069,73	1155,03	-5	0	0	0	44,31	88,62	35,99
29475	504,51	1296,38	1495,89	-4	0	0	0	0	0	195,51
29476	504,51	752	795	-3	0	0	0	40	80	0
29477	504,51	2932,4	668,83	2263,57	0	0	0	0	0	0
29478	504,51	4730,55	2994	2110,5	0	48,95	48,95	0	0	325
29479	504,51	938	-2	940	0	0	0	0	0	0
29480	1809,27	4055,75	4539,88	-4	0	0	0	69,35	138,7	410,78
29481	1809,27	3752,72	4005,37	-3	0	49,13	49,13	200,52	401,04	0
29482	1809,27	4355,74	4616,83	-3	0	9,39	9,39	220	440	28,71
29483	1809,27	2497	292,32	2219,44	0	0	0	14,77	29,53	0
29484	1809,27	5017,83	5287,34	-5	0	0	0	264,52	529,03	0
29485	1809,27	1301,41	1374,38	-4	0	0	0	68,97	137,94	0
29486	1809,27	1217,76	1391,58	-4	0	0	0	7,49	14,99	162,34
29487	1653,52	6360,31	-4	6403,55	0	39,24	39,24	0	0	0
29488	1653,52	12475,71	14296,65	1097,85	0	2203,61	2203,61	715,18	1430,37	0
29489	1653,52	3570,24	1502,89	2142,54	0	0	0	75,19	150,39	0
29490	1653,52	4818	5076	-4	0	0	0	254	508	0
29491	1653,52	4537,59	-2	4695,23	0	155,64	155,64	0	0	0
29492	1653,52	26647,86	34960,49	-4	0	6784,85	6784,85	1198,78	2397,57	325
29493	1653,52	11471,34	12980,81	-5	0	855,13	855,13	649,34	1298,68	0
29494	1307,89	4549,52	4966,35	-2	0	8,72	8,72	81,12	162,23	325
29495	1307,89	3553,29	3742,52	-2	0	0	0	187,23	374,45	0
29496	1307,89	2805,45	2957,64	-4	0	0	0	148,18	296,36	0
29497	1307,89	3192,43	592,5	2633,27	0	3,42	3,42	29,93	59,85	0
29498	1307,89	1210,62	281,38	943,36	0	0	0	14,12	28,24	0
29499	1307,89	1310,86	1508,18	-1	0	0	0	0	0	196,32
29500	1307,89	1807,19	1911,89	-1	0	0	0	90,61	181,22	13,09
29501	5758,71	1339,09	1411,83	-2	0	0	0	70,74	141,48	0
29502	5758,71	2005,99	2114,93	-3	0	0	0	105,95	211,89	0
29503	5758,71	3476,74	3665,36	-5	0	0	0	183,62	367,24	0
29504	5758,71	6440,36	6949,31	-2	0	159,49	159,49	347,47	694,93	0
29505	5758,71	2427,21	2558,28	-3	0	0	0	128,06	256,13	0
29506	5758,71	2175,52	2298,15	-5	0	0	0	113,86	227,72	3,76
29507	1360,51	3347,09	1517,92	1905,22	0	0	0	76,05	152,09	0
29508	1360,51	15759,64	8517,68	8449,29	0	1070,44	1070,44	136,88	273,77	0
29509	1360,51	3128,1	-3	3131,1	0	0	0	0	0	0
29510	1360,51	3602,62	1197	2465,62	0	0	0	60	120	0
29511	1360,51	2604,61	2914,68	-3	0	0	0	45,31	90,61	261,76
29512	1360,51	577,95	614,06	-5	0	0	0	31,1	62,21	0
29513	1360,51	645,9	748,21	-4	0	0	0	0	0	98,31
29514	1360,51	6823,92	7254,3	-3	0	64,52	64,52	362,87	725,73	0
29515	725,59	428,06	452,85	-2	0	0	0	22,79	45,59	0
29516	725,59	2997,79	-2	3007,77	0	7,98	7,98	0	0	0
29517	725,59	1876,86	-2	1878,86	0	0	0	0	0	0
29518	725,59	2236,06	2575,98	-4	0	0	0	0	0	335,92
29519	725,59	1874,86	-4	1878,86	0	0	0	0	0	0
29520	725,59	2761,92	2063,18	967,47	0	0	0	0	0	268,73
29521	725,59	1920,62	-6	1926,62	0	0	0	0	0	0
29522	725,59	5971,16	4623,83	1939,89	0	0	0	0	0	592,56
29523	725,59	255	296	-2	0	0	0	0	0	39
29524	992,24	-9	-6	-3	0	0	0	0	0	0
29525	992,24	953,06	-1	954,06	0	0	0	0	0	0
29526	992,24	1528,35	1623,93	-4	0	0	0	75,19	150,39	16,38
29527	992,24	8632,45	7197,3	1875,86	0	105,71	105,71	335	670	0
29528	992,24	6187,54	6663,67	-3	0	139,79	139,79	333,33	666,67	0
29529	992,24	2627,8	2813,96	-4	0	0	0	115,27	230,54	66,89
29530	992,24	1980,49	848,14	1198,78	0	0	0	27,47	54,94	38,96
29531	992,24	3949,24	4182,88	-2	0	22,45	22,45	209,19	418,39	0
29532	596,29	3527,57	3802,85	-4	0	16,62	16,62	150,39	300,78	104,27
29533	596,29	1064,81	118,31	962,14	0	0	0	0	0	15,64
29534	596,29	1128,93	1300,37	-2	0	0	0	0	0	169,44
29535	596,29	887,46	936,43	-2	0	0	0	46,97	93,94	0
29536	596,29	1405,74	1498,78	-2	0	0	0	65,04	130,08	26
29537	596,29	3523	1988	1795	0	0	0	0	0	260
29538	596,29	3358,41	2467,06	1015	0	0	0	123,65	247,31	0
29539	596,29	3337,77	3545,65	-3	0	27,4	27,4	177,48	354,97	0
29540	1833,4	2862,53	3016,56	-3	0	0	0	151,03	302,06	0
29541	1833,4	3967,72	4195,06	-3	0	14,43	14,43	209,9	419,81	0
29542	1833,4	3524,52	3885,89	-3	0	0	0	92,15	184,31	266,22
29543	1833,4	2494,4	1626,25	949,66	0	0	0	81,51	163,03	0
29544	1833,4	2113,47	1828,03	377,15	0	0	0	91,7	183,4	0
29545	1630,36	4257,58	4617,97	-3	0	3,42	3,42	154,3	308,61	199,66
29546	1630,36	3928,57	4145,55	-9	0	0	0	207,98	415,95	0
29547	1630,36	1783,73	1880,98	-3	0	0	0	94,25	188,5	0
29548	1630,36	3765,05	3967,74	-4	0	0	0	198,69	397,37	0
29549	1630,36	-3	-2	-1	0	0	0	0	0	0
29550	3139,18	1747	1899	-1	0	0	0	60	120	91
29551	3139,18	191,59	202,78	-1	0	0	0	10,19	20,38	0
29552	3139,18	-3	-2	-1	0	0	0	0	0	0
29553	1620,3	1238,38	1305,82	-2	0	0	0	65,44	130,88	0
29554	1620,3	5371,04	6036,72	-2	0	13,68	13,68	0	0	650
29555	1620,3	732,68	751,21	-2	0	0	0	16,54	33,07	0
29556	1620,3	1301,44	1374,46	-4	0	0	0	69,02	138,05	0
29557	1569,33	733,61	792,31	-2	0	0	0	29,02	58,04	27,68
29558	1569,33	155,57	169,44	-5	0	0	0	8,87	17,74	0
29559	1569,33	-11	-7	-4	0	0	0	0	0	0
29560	1569,33	1154,13	1218,24	-3	0	0	0	61,11	122,22	0
29561	1569,33	-15	-10	-5	0	0	0	0	0	0
