idhh	dwt	ils_dispy	ils_origy	ils_ben	ils_bensim	ils_tax	ils_taxsim	ils_sicee	ils_sicer	ils_sicse
427	629,63	1445,58	1571,31	78,54	0	0	0	0	0	204,27
428	629,63	2749,99	1991,87	937,78	0	0	0	49,55	99,1	130,11
429	629,63	1227,77	305,25	937,78	0	0	0	15,26	30,53	0
430	629,63	1236,03	1301,08	0	0	0	0	65,05	130,11	0
431	629,63	1875,56	0	1875,56	0	0	0	0	0	0
432	629,63	959,69	1078,25	0	0	0	0	0	0	118,56
433	629,63	1874	0	1874	0	0	0	0	0	0
434	623,76	245,32	281,98	0	0	0	0	0	0	36,66
435	623,76	371,86	391,43	0	0	0	0	19,57	39,14	0
436	623,76	1595,64	1734,5	0	0	0	0	54,14	108,28	84,72
437	623,76	1428,71	1503,9	0	0	0	0	75,2	150,39	0
438	623,76	1809,01	1904,69	0	0	0	0	94,96	189,91	0,72
439	623,76	1886,46	1985,75	0	0	0	0	99,29	198,58	0
440	623,76	2354,76	2608,84	0	0	0	0	53,17	106,34	200,9
441	623,76	1808,04	1903,21	0	0	0	0	95,16	190,32	0
442	623,76	1399,16	1608,23	0	0	0	0	0	0	209,07
443	925,84	4920,41	0	5023,25	0	102,84	102,84	0	0	0
444	925,84	3263,33	3435,09	0	0	0	0	171,75	343,51	0
445	925,84	2386,05	2511,63	0	0	0	0	125,58	251,16	0
446	925,84	1084,39	506,95	602,79	0	0	0	25,35	50,69	0
447	925,84	150,99	158,94	0	0	0	0	7,95	15,89	0
448	925,84	1964,4	2197,94	0	0	0	0	0	0	233,54
449	925,84	1653,64	1746,55	0	0	0	0	83,84	167,67	9,08
450	517,58	2638,68	752	1984,44	0	0	0	0	0	97,76
451	517,58	919,13	967,51	0	0	0	0	48,38	96,75	0
452	517,58	1886,59	0	1886,59	0	0	0	0	0	0
453	517,58	3798,35	4010,4	0	0	11,53	11,53	200,52	401,04	0
454	517,58	297,76	335,32	0	0	0	0	3,77	7,54	33,78
455	517,58	5639,16	680,87	4998,49	0	6,16	6,16	34,04	68,09	0
456	517,58	2456,45	1599,87	936,57	0	0	0	79,99	159,99	0
457	1622,65	609,83	646,11	0	0	0	0	29,82	59,64	6,46
458	1622,65	5799,79	6225,88	0	0	114,8	114,8	311,29	622,59	0
459	1622,65	1525,8	1606,1	0	0	0	0	80,31	160,61	0
460	1622,65	192,23	220,96	0	0	0	0	0	0	28,72
461	1622,65	1834,11	940,57	940,57	0	0	0	47,03	94,06	0
462	762,11	11122,81	7356,17	4655,61	0	514,51	514,51	363,65	727,29	10,82
463	762,11	6731,91	2476,39	4655,61	0	78,16	78,16	0	0	321,93
464	762,11	2629,91	2934,64	0	0	0	0	47,98	95,96	256,75
465	302,34	415,85	450,38	0	0	0	0	15,01	30,03	19,52
466	302,34	4773,17	5053,66	0	0	0	0	235,31	470,61	45,18
467	302,34	3039,05	3199	0	0	0	0	159,95	319,9	0
468	302,34	1398,4	1472	0	0	0	0	73,6	147,2	0
469	302,34	1787	900	932	0	0	0	45	90	0
470	302,34	1873,25	0	1873,25	0	0	0	0	0	0
471	302,34	924,69	0	924,69	0	0	0	0	0	0
472	302,34	1429,9	1505,16	0	0	0	0	75,26	150,52	0
473	488,65	1616,35	1701,42	0	0	0	0	85,07	170,14	0
474	488,65	263,15	277	0	0	0	0	13,85	27,7	0
475	488,65	2177,08	2502,08	0	0	0	0	0	0	325
476	488,65	1900	2000	0	0	0	0	100	200	0
477	488,65	915	0	915	0	0	0	0	0	0
478	708,12	794,59	836,41	0	0	0	0	41,82	83,64	0
479	708,12	930,98	979,98	0	0	0	0	49	98	0
480	708,12	597,52	633,19	0	0	0	0	29,15	58,31	6,52
481	708,12	1693,55	818,92	915,58	0	0	0	40,95	81,89	0
482	708,12	1304,4	1499,31	0	0	0	0	0	0	194,91
483	708,12	957,63	0	957,63	0	0	0	0	0	0
484	708,12	794,73	844,55	0	0	0	0	37,48	74,97	12,34
485	553,13	0	0	0	0	0	0	0	0	0
486	553,13	17396,79	20705,84	0	0	2149,68	2149,68	834,36	1668,72	325
487	553,13	14475,88	16435,34	0	0	963,24	963,24	671,22	1342,45	325
488	553,13	4465,9	4767,21	0	0	62,95	62,95	238,36	476,72	0
489	553,13	1038,67	101,29	942,5	0	0	0	5,03	10,06	0,09
490	553,13	10067,53	4981,34	5622,93	0	0	0	68,08	136,16	468,66
491	540,81	1232,95	1400,24	0	0	0	0	9,21	18,42	158,09
492	540,81	2034,07	2310,33	0	0	0	0	15,05	30,1	261,21
493	540,81	2237,05	1387,68	941,36	0	0	0	55,26	110,51	36,73
494	540,81	2672,38	2813,03	0	0	0	0	140,65	281,3	0
495	540,81	964,65	0	964,65	0	0	0	0	0	0
496	540,81	1027,71	100,36	940,4	0	0	0	0	0	13,05
497	540,81	4747,41	5103,95	0	0	101,34	101,34	255,2	510,4	0
498	540,81	940,4	0	940,4	0	0	0	0	0	0
499	615,45	1428,71	1503,9	0	0	0	0	75,2	150,39	0
500	615,45	1142,96	1203,12	0	0	0	0	60,16	120,31	0
501	615,45	1584,21	1692,92	0	0	0	0	69,61	139,21	39,1
502	615,45	1883,73	5,57	1878,88	0	0	0	0	0	0,72
503	615,45	2987,62	2159	936,57	0	0	0	107,95	215,9	0
504	615,45	379,82	399,81	0	0	0	0	19,99	39,98	0
505	615,45	954,42	1004,65	0	0	0	0	50,23	100,47	0
506	615,45	2144,08	2335,84	0	0	0	0	69,94	139,87	121,83
507	839,15	0	0	0	0	0	0	0	0	0
508	839,15	2657,33	875,83	1863,52	0	0	0	19,9	39,8	62,12
509	839,15	386,85	432,32	0	0	0	0	6,71	13,41	38,77
510	839,15	1133,18	1192,82	0	0	0	0	59,64	119,28	0
511	839,15	3263,96	2377,33	1005,5	0	0	0	118,87	237,73	0
512	839,15	1411,54	1485,83	0	0	0	0	74,29	148,58	0
513	839,15	2753,44	2898,36	0	0	0	0	144,92	289,84	0
514	839,15	77,56	89,15	0	0	0	0	0	0	11,59
515	839,15	918,42	1055,66	0	0	0	0	0	0	137,24
516	571,63	4678,89	4804	0	0	0	0	125,1	250,21	0
517	571,63	9044,89	2524,54	7000	0	352,22	352,22	125,48	250,95	1,95
518	571,63	1805	1900	0	0	0	0	95	190	0
519	1318,33	2888,93	3040,98	0	0	0	0	152,05	304,1	0
520	1318,33	1495,45	1641,84	0	0	0	0	41,91	83,81	104,48
521	1318,33	3308,32	3516,29	0	0	0	0	155,72	311,44	52,24
522	1318,33	10914,76	4817,39	6824,64	0	486,4	486,4	240,87	481,74	0
523	1318,33	2210,08	2326,4	0	0	0	0	116,32	232,64	0
524	1318,33	4946,8	5319,2	0	0	106,44	106,44	265,96	531,92	0
525	1318,33	935,46	0	935,46	0	0	0	0	0	0
526	412,13	470,93	348,84	167,44	0	0	0	0	0	45,35
527	412,13	349,62	401,86	0	0	0	0	0	0	52,24
528	412,13	158,94	167,3	0	0	0	0	8,37	16,73	0
529	412,13	2837	3162	0	0	0	0	0	0	325
530	412,13	255,54	0	255,54	0	0	0	0	0	0
531	412,13	10,91	12,55	0	0	0	0	0	0	1,63
532	412,13	5341,23	5927,44	0	0	0	0	0	0	586,21
533	412,13	3195,81	3520,81	0	0	0	0	0	0	325
534	607,98	1744,52	2005,2	0	0	0	0	0	0	260,68
535	607,98	726,77	823,85	0	0	0	0	6,27	12,53	90,81
536	607,98	939,44	0	939,44	0	0	0	0	0	0
537	607,98	0	0	0	0	0	0	0	0	0
538	607,98	4314,11	4541,17	0	0	0	0	227,06	454,12	0
539	607,98	0	0	0	0	0	0	0	0	0
540	932,63	3251,83	3461,05	0	0	0	0	150,45	300,9	58,77
541	932,63	2052	2160	0	0	0	0	108	216	0
542	932,63	4984,59	3147,82	1888,74	0	6,76	6,76	45,21	90,42	0
543	932,63	530,59	558,52	0	0	0	0	27,93	55,85	0
544	932,63	3462,5	3813,77	0	0	0	0	90,33	180,65	260,94
545	932,63	935,46	0	935,46	0	0	0	0	0	0
546	932,63	600	631,58	0	0	0	0	31,58	63,16	0
547	472,26	952,38	0	952,38	0	0	0	0	0	0
548	472,26	2749,81	1892,03	952,38	0	0	0	94,6	189,2	0
549	472,26	1463,2	1590,43	0	0	0	0	49,7	99,4	77,53
550	472,26	1034,13	1188,66	0	0	0	0	0	0	154,53
551	472,26	1693,84	1782,99	0	0	0	0	89,15	178,3	0
552	472,26	3952,31	4160,33	0	0	0	0	208,02	416,03	0
553	472,26	1595,21	1679,17	0	0	0	0	83,96	167,92	0
554	472,26	2731,49	1887,51	938,36	0	0	0	94,38	188,75	0
555	725,5	3361,81	2600,01	931,4	0	0	0	105,25	210,5	64,35
556	725,5	1363,8	497,01	931,4	0	0	0	0	0	64,61
557	725,5	2532,43	2665,72	0	0	0	0	133,29	266,57	0
558	725,5	957,63	0	957,63	0	0	0	0	0	0
559	725,5	1843,17	1990,89	0	0	0	0	69,43	138,86	78,3
560	725,5	0	0	0	0	0	0	0	0	0
561	725,5	5228,34	5503,51	0	0	0	0	275,18	550,35	0
562	340,63	2668,92	0	2668,92	0	0	0	0	0	0
563	340,63	3689,87	3884,07	0	0	0	0	194,2	388,41	0
564	340,63	10022,48	11028,59	0	0	454,68	454,68	551,43	1102,86	0
565	340,63	0	0	0	0	0	0	0	0	0
566	340,63	2843,61	2993,27	0	0	0	0	149,66	299,33	0
567	340,63	2491,51	2732,06	0	0	0	0	71,63	143,27	168,92
568	502,72	159,07	167,44	0	0	0	0	8,37	16,74	0
569	502,72	1628,07	502,37	1191,01	0	0	0	0	0	65,31
570	502,72	1875,73	1054	958,75	0	0	0	0	0	137,02
571	502,72	2037,06	2341,45	0	0	0	0	0	0	304,39
572	502,72	1881,76	0	1881,76	0	0	0	0	0	0
573	502,72	286,33	301,4	0	0	0	0	15,07	30,14	0
574	502,72	2821,2	0	2821,2	0	0	0	0	0	0
575	591,87	2284,03	2404,24	0	0	0	0	120,21	240,42	0
576	591,87	620,67	653,33	0	0	0	0	32,67	65,33	0
577	591,87	1874	0	1874	0	0	0	0	0	0
578	591,87	2908,32	0	2908,32	0	0	0	0	0	0
579	591,87	3189,38	2358,07	931,65	0	0	0	100,34	200,69	0
580	692,77	1575,15	1573,56	80,28	0	0	0	78,68	157,36	0
581	692,77	3218,91	3699	0	0	0	0	0	0	480,09
582	692,77	3327,51	3502,92	0	0	0,27	0,27	175,15	350,29	0
583	692,77	7156,83	7656,05	0	0	20,97	20,97	323,15	646,29	155,11
584	692,77	259,51	298,29	0	0	0	0	0	0	38,78
585	575,94	695,13	799	0	0	0	0	0	0	103,87
586	575,94	0	0	0	0	0	0	0	0	0
587	575,94	5212,57	1549,58	3845,12	0	0	0	0	0	182,13
588	575,94	2307,18	2648,13	0	0	0	0	0	0	340,94
589	575,94	359,36	413,06	0	0	0	0	0	0	53,7
590	575,94	941,02	990,55	0	0	0	0	49,53	99,06	0
591	432,13	1227,61	1292,22	0	0	0	0	64,61	129,22	0
592	432,13	1595,31	1833,68	0	0	0	0	0	0	238,38
593	432,13	2832,96	2982,06	0	0	0	0	149,1	298,21	0
594	432,13	1986,04	1192,82	948,29	0	0	0	0	0	155,07
595	432,13	1261,16	1449,61	0	0	0	0	0	0	188,45
596	432,13	758,91	803,08	0	0	0	0	37,64	75,29	6,53
597	432,13	1021,74	1075,52	0	0	0	0	53,78	107,55	0
598	728,78	937,78	0	937,78	0	0	0	0	0	0
599	728,78	2180,1	2505,56	0	0	0	0	0	0	325,45
600	728,78	4349,8	4782,16	0	0	107,36	107,36	0	0	325
601	728,78	4025,75	4323,6	0	0	0	0	165,14	330,28	132,71
602	728,78	3479,9	2802,34	937,78	0	0	0	0	0	260,22
603	728,78	635,24	723,46	0	0	0	0	3,65	7,29	84,57
604	728,78	522	600	0	0	0	0	0	0	78
605	520,08	4706,15	5333,49	0	0	0	0	0	0	627,34
606	520,08	1348,46	470,14	939,44	0	0	0	0	0	61,12
607	520,08	4744,69	5077,66	0	0	11,11	11,11	211,4	422,8	110,45
608	520,08	936,57	0	936,57	0	0	0	0	0	0
609	520,08	2448,15	1595,82	936,57	0	0	0	77,01	154,03	7,22
610	520,08	4141,58	4494,17	0	0	0	0	144,78	289,57	207,81
611	685,48	3620,51	3653,04	0	0	0	0	32,53	65,05	0
612	685,48	11398,42	13920	0	0	1825,58	1825,58	696	1392	0
613	685,48	989,4	288,75	700,65	0	0	0	0	0	0
614	685,48	1235	1300	0	0	0	0	65	130	0
615	685,48	2595,1	2982,87	0	0	0	0	0	0	387,77
616	685,48	3650,11	3977,17	0	0	2,06	2,06	0	0	325
617	685,48	2661,72	1988,59	931,65	0	0	0	0	0	258,52
618	136,73	1143,78	1203,98	0	0	0	0	60,2	120,4	0
619	136,73	2526,7	2813,03	0	0	0	0	25,12	50,23	261,21
620	136,73	1,64	1,88	0	0	0	0	0	0	0,24
621	136,73	19,88	20,93	0	0	0	0	1,05	2,09	0
622	136,73	905,77	953,44	0	0	0	0	47,67	95,34	0
623	136,73	1860,12	1958,02	0	0	0	0	97,9	195,8	0
624	129,52	5118,45	5425,12	0	0	35,41	35,41	271,26	542,51	0
625	129,52	2418,63	2547,51	0	0	0	0	126,44	252,87	2,45
626	129,52	0	0	0	0	0	0	0	0	0
627	129,52	14329,31	16934,88	936,23	0	2682,04	2682,04	838,61	1677,22	21,15
628	129,52	1083,59	1166,01	0	0	0	0	43,23	86,46	39,18
629	129,52	2282,39	2402,51	0	0	0	0	120,13	240,25	0
630	129,52	1069,7	136,11	940,4	0	0	0	6,81	13,61	0
631	129,52	15780,99	17321,87	2007,25	0	2682,04	2682,04	866,09	1732,19	0
632	129,52	515,91	593	0	0	0	0	0	0	77,09
633	387,71	4444,37	4678,28	0	0	0	0	233,91	467,83	0
634	387,71	2145,56	1107	1094,06	0	0	0	55,26	110,51	0,24
635	387,71	5020,8	5316,28	0	0	29,66	29,66	265,81	531,63	0
636	387,71	785,84	903,26	0	0	0	0	0	0	117,42
637	387,71	3599,26	1655,63	2146,85	0	0	0	7,51	15,02	195,71
638	387,71	536	616,09	0	0	0	0	0	0	80,09
639	236,44	562,47	592,07	0	0	0	0	29,6	59,21	0
640	236,44	0	0	0	0	0	0	0	0	0
641	236,44	1365,39	475,4	937,78	0	0	0	8,76	17,51	39,03
642	236,44	3439,5	3607,59	156,3	0	0	0	90,38	180,75	234,01
643	236,44	954	0	954	0	0	0	0	0	0
644	236,44	31,67	33,33	0	0	0	0	1,67	3,33	0
645	236,44	1128	200	954	0	0	0	0	0	26
646	236,44	570	600	0	0	0	0	30	60	0
647	208,46	0	0	0	0	0	0	0	0	0
648	208,46	2231,17	2348,6	0	0	0	0	117,43	234,86	0
649	208,46	1912,26	2198	0	0	0	0	0	0	285,74
650	208,46	1828,52	0	1828,52	0	0	0	0	0	0
651	208,46	1043,51	1199,44	0	0	0	0	0	0	155,93
652	208,46	1328,96	1398,91	0	0	0	0	69,95	139,89	0
653	208,46	2658,64	2798,57	0	0	0	0	139,93	279,86	0
654	208,46	1518,59	1598,52	0	0	0	0	79,93	159,85	0
655	312,23	4061,88	3268	957,28	0	0	0	163,4	326,8	0
656	312,23	994,79	1143,43	0	0	0	0	0	0	148,65
657	312,23	7563,61	8306,92	0	0	327,96	327,96	415,35	830,69	0
658	312,23	1882,57	2023,5	0	0	0	0	76,33	152,65	64,61
659	312,23	2876,57	3027,97	0	0	0	0	151,4	302,8	0
660	343,42	2142,6	2255,37	0	0	0	0	112,77	225,54	0
661	343,42	1263,8	318,17	961,54	0	0	0	15,91	31,82	0
662	343,42	857,94	903,09	0	0	0	0	45,15	90,31	0
663	343,42	944,58	994,29	0	0	0	0	49,71	99,43	0
664	287,41	2161,99	2485,05	0	0	0	0	0	0	323,06
665	287,41	3947,49	4210,52	0	0	52,5	52,5	210,53	421,05	0
666	287,41	4624,97	5012,53	0	0	62,56	62,56	0	0	325
667	287,41	1292,67	1485,83	0	0	0	0	0	0	193,16
668	287,41	1571,83	1654,56	0	0	0	0	82,73	165,46	0
669	287,41	941,02	990,55	0	0	0	0	49,53	99,06	0
670	287,41	2017,39	1145,75	944,99	0	0	0	47,25	94,5	26,1
671	287,41	1905,64	0	1905,64	0	0	0	0	0	0
672	287,41	2677,47	0	2677,47	0	0	0	0	0	0
673	134,96	0	0	0	0	0	0	0	0	0
674	134,96	1447,41	534,7	939,44	0	0	0	26,74	53,47	0
675	134,96	2674,57	1957,32	939,44	0	0	0	20,16	40,33	202,02
676	134,96	3351,82	2460,98	1013,89	0	0	0	123,05	246,1	0
677	134,96	35,61	37,48	0	0	0	0	1,87	3,75	0
678	134,96	520,84	548,25	0	0	0	0	27,41	54,82	0
679	134,96	3025,12	3272,25	0	0	0	0	111,41	222,83	135,72
680	134,96	847,9	974,6	0	0	0	0	0	0	126,7
681	134,96	495,37	521,44	0	0	0	0	26,07	52,14	0
682	286,82	2066,36	2270,2	0	0	0	0	57,06	114,11	146,78
683	286,82	1906,89	2007,25	0	0	0	0	100,36	200,73	0
684	286,82	3283,14	2673,59	942,5	0	0	0	7,95	15,89	325
685	286,82	22302,36	25938,19	1299,25	0	3638,17	3638,17	1296,91	2593,82	0
686	474,13	1367,65	1460,81	0	0	0	0	60,47	120,93	32,69
687	474,13	1802,13	1905,76	0	0	0	0	90,08	180,15	13,55
688	474,13	937,78	0	937,78	0	0	0	0	0	0
689	474,13	1784,93	1878,87	0	0	0	0	93,94	187,89	0
690	267,43	60,33	69,34	0	0	0	0	0	0	9,01
691	267,43	2976,04	2137,95	944,99	0	0	0	106,9	213,79	0
692	267,43	1863,25	1961,32	0	0	0	0	98,07	196,13	0
693	267,43	2541,65	2810,67	0	0	0	0	60,23	120,46	208,79
694	267,43	1536,87	1675,98	0	0	0	0	49,23	98,46	89,88
695	267,43	1211,1	1355,15	0	0	0	0	20,08	40,15	123,97
696	33,88	0	0	0	0	0	0	0	0	0
697	33,88	131,01	138,14	0	0	0	0	6,77	13,54	0,36
698	33,88	2019,23	2125,51	0	0	0	0	106,28	212,55	0
699	33,88	11,14	11,72	0	0	0	0	0,59	1,17	0
700	33,88	1803,47	0	1803,47	0	0	0	0	0	0
701	33,88	6068,85	6609,46	0	0	1,23	1,23	199,91	399,81	339,47
702	33,88	406,26	466,96	0	0	0	0	0	0	60,71
703	33,88	119,18	125,45	0	0	0	0	6,27	12,55	0
704	33,88	345,28	372,38	0	0	0	0	13,32	26,64	13,77
705	154,49	4364,5	4628,86	0	0	32,92	32,92	231,44	462,89	0
706	154,49	6325,68	6805,67	0	0	139,7	139,7	340,28	680,57	0
707	154,49	0	0	0	0	0	0	0	0	0
708	154,49	475,4	500,42	0	0	0	0	25,02	50,04	0
709	154,49	10253,77	7900	2754	0	5,23	5,23	395	790	0
710	154,49	12777,64	0	15600	0	2822,36	2822,36	0	0	0
711	154,49	783	900	0	0	0	0	0	0	117
712	154,49	4764,51	5100	0	0	32,49	32,49	225	450	78
713	358,46	1140,95	1201	0	0	0	0	60,05	120,1	0
714	358,46	5371,81	5806,21	0	0	0	0	200,26	400,51	234,14
715	358,46	771,91	879,97	0	0	0	0	3,96	7,93	104,09
716	358,46	937,78	0	937,78	0	0	0	0	0	0
717	358,46	1045,87	1100,92	0	0	0	0	55,05	110,09	0
718	358,46	1092,5	1150	0	0	0	0	57,5	115	0
719	358,46	1140,95	1201	0	0	0	0	60,05	120,1	0
720	358,46	2432,63	1608,04	937	0	0	0	60,4	120,8	52
721	234,79	0	0	0	0	0	0	0	0	0
722	234,79	26,03	29,92	0	0	0	0	0	0	3,89
723	234,79	3854,15	4057	0	0	0	0	202,85	405,7	0
724	234,79	2457	1600	937	0	0	0	80	160	0
725	234,79	954	0	954	0	0	0	0	0	0
726	115,27	2392,09	2519,46	0	0	0	0	125,1	250,21	2,26
727	115,27	5496,59	6005	0	0	208,16	208,16	300,25	600,5	0
728	115,27	1323,71	1444,47	0	0	0	0	41,89	83,77	78,88
729	115,27	4880,67	5139,35	0	0	1,71	1,71	256,97	513,94	0
730	115,27	2404,2	2556	0	0	0	0	112,8	225,6	39
731	115,27	220,05	252,93	0	0	0	0	0	0	32,88
732	115,27	214,76	246,85	0	0	0	0	0	0	32,09
733	115,27	940	0	940	0	0	0	0	0	0
734	228,54	1437,98	1614,44	0	0	0	0	20,89	41,77	155,58
735	228,54	4582,82	4828,22	0	0	3,99	3,99	241,41	482,82	0
736	228,54	16268,1	20798,08	0	0	3490,07	3490,07	1039,9	2079,81	0
737	228,54	3358,36	1687,81	1754,94	0	0	0	84,39	168,78	0
738	228,54	4252,28	4511,69	0	0	33,82	33,82	225,58	451,17	0
739	228,54	2681,77	1449,47	1328,77	0	0	0	57,47	114,95	39
740	228,54	3125,88	3500,83	0	0	0	0	50,1	100,2	324,85
741	228,54	4258,34	2027,78	2230,56	0	0	0	0	0	0
742	150,99	941,36	0	941,36	0	0	0	0	0	0
743	150,99	27563,56	35131,39	0	0	5811,26	5811,26	1756,57	3513,14	0
744	150,99	20845,03	21497,61	2821,19	0	2766,39	2766,39	382,38	764,76	325
745	150,99	8531,56	6393,17	2709,78	0	112,91	112,91	232,89	465,78	225,6
746	150,99	1772,08	926,16	940,4	0	0	0	16,2	32,4	78,28
747	150,99	1922,14	2023,31	0	0	0	0	101,17	202,33	0
748	249,21	12876,62	2,1	13827,76	0	952,96	952,96	0	0	0,27
749	249,21	2632,41	0	2632,41	0	0	0	0	0	0
750	249,21	2068,11	1178,91	948,15	0	0	0	58,95	117,89	0
751	249,21	4846,47	5199,19	0	0	92,76	92,76	259,96	519,92	0
752	249,21	3044,27	3223,56	0	0	0	0	149,86	299,72	29,42
753	249,21	4250,15	3488,44	936,13	0	0	0	174,42	348,84	0
754	338,44	937,78	0	937,78	0	0	0	0	0	0
755	338,44	1045,87	1100,92	0	0	0	0	55,05	110,09	0
756	338,44	3439,69	3671	0	0	0	0	153,7	307,4	77,61
757	338,44	2470	2600	0	0	0	0	130	260	0
758	338,44	870	1000	0	0	0	0	0	0	130
759	256,97	1211,25	1275	0	0	0	0	63,75	127,5	0
760	256,97	957,28	0	957,28	0	0	0	0	0	0
761	256,97	1899,1	0	1899,1	0	0	0	0	0	0
762	256,97	1513,87	1593,79	0	0	0	0	79,55	159,1	0,36
763	195,33	20726,38	5127,07	17964,86	0	2109,19	2109,19	256,35	512,71	0
764	195,33	1596,5	1680,52	0	0	0	0	84,03	168,05	0
765	195,33	1717,95	1808,37	0	0	0	0	90,42	180,84	0
766	195,33	2514,67	0	2514,67	0	0	0	0	0	0
767	195,33	678,32	715,09	0	0	0	0	35,12	70,23	1,66
768	195,33	15440,92	10269,15	6533,05	0	905,62	905,62	130,66	261,32	325
769	234,89	0	0	0	0	0	0	0	0	0
770	234,89	695,68	799,63	0	0	0	0	0	0	103,95
771	234,89	1979,08	0	1979,08	0	0	0	0	0	0
772	234,89	486,97	559,74	0	0	0	0	0	0	72,77
773	234,89	1900,04	0	1900,04	0	0	0	0	0	0
774	234,89	1519,98	1659,74	0	0	0	0	47,5	95	92,26
775	188,71	1212,27	1342,14	0	0	0	0	27,88	55,76	101,99
776	188,71	476,24	501,3	0	0	0	0	25,07	50,13	0
777	188,71	264,25	303,74	0	0	0	0	0	0	39,49
778	188,71	673,29	708,73	0	0	0	0	35,44	70,87	0
779	188,71	2931,1	1099,49	1886,59	0	0	0	54,97	109,95	0
780	188,71	444,87	468,29	0	0	0	0	23,41	46,83	0
781	188,71	474,78	499,77	0	0	0	0	24,99	49,98	0
782	160,15	2498,02	2629,49	0	0	0	0	131,47	262,95	0
783	160,15	2052,11	2162,65	0	0	0	0	106,63	213,25	3,91
784	160,15	1204,17	277,65	940,4	0	0	0	13,88	27,76	0
785	160,15	2596,21	1778,64	940,4	0	0	0	67,74	135,49	55,09
786	160,15	1766,53	1944,02	0	0	0	0	47,02	94,04	130,47
787	160,15	191,11	201,17	0	0	0	0	10,06	20,12	0
788	160,15	3019,31	3178,22	0	0	0	0	158,91	317,82	0
789	160,15	0	0	0	0	0	0	0	0	0
790	250,43	2181,26	2506,26	0	0	0	0	0	0	325
791	250,43	924,44	0	924,44	0	0	0	0	0	0
792	250,43	6623,21	7131,99	0	0	74,82	74,82	108,96	217,92	325
793	250,43	2561,31	682,67	1912,78	0	0	0	34,13	68,27	0
794	250,43	1801,83	1896,67	0	0	0	0	94,83	189,67	0
795	250,43	43,09	49,53	0	0	0	0	0	0	6,44
796	250,43	1570,35	1805	0	0	0	0	0	0	234,65
797	417,13	941,36	0	941,36	0	0	0	0	0	0
798	417,13	4676,65	4922,79	0	0	0	0	246,14	492,28	0
799	417,13	3524,7	3896,37	0	0	0	0	46,67	93,34	325
800	417,13	352,9	371,71	0	0	0	0	18,45	36,89	0,36
801	417,13	4742,57	5137,75	0	0	0	0	64,99	129,98	330,2
802	417,13	476,72	501,81	0	0	0	0	25,09	50,18	0
803	355,74	2690,47	1906,47	956,48	0	0	0	47,1	94,2	125,38
804	355,74	356,1	408,68	0	0	0	0	0,34	0,68	52,24
805	355,74	594,84	683,72	0	0	0	0	0	0	88,88
806	355,74	76,41	87,82	0	0	0	0	0	0	11,42
807	355,74	2821,2	0	2821,2	0	0	0	0	0	0
808	355,74	2868,03	3128,85	0	0	0	0	91,21	182,41	169,61
809	355,74	1258,54	1324,78	0	0	0	0	66,24	132,48	0
810	355,74	1325,53	1396,88	0	0	0	0	68,9	137,81	2,45
811	355,74	51,87	55,77	0	0	0	0	2,09	4,18	1,82
812	250,01	1140,95	1201	0	0	0	0	60,05	120,1	0
813	250,01	2051,71	2201,84	0	0	0	0	85,07	170,14	65,05
814	250,01	870,72	1000,83	0	0	0	0	0	0	130,11
815	250,01	12136,24	8006,67	5004,17	0	354,17	354,17	325,27	650,54	195,16
816	250,01	8528,85	10047,44	0	0	1016,22	1016,22	502,37	1004,74	0
817	261,22	261,22	300,25	0	0	0	0	0	0	39,03
818	261,22	716,68	754,4	0	0	0	0	37,72	75,44	0
819	261,22	2218,66	1309,54	974,6	0	0	0	65,48	130,95	0
820	261,22	944,58	0	944,58	0	0	0	0	0	0
821	261,22	237,7	250,21	0	0	0	0	12,51	25,02	0
822	240,97	251,82	265,07	0	0	0	0	13,25	26,51	0
823	240,97	902,09	949,57	0	0	0	0	47,48	94,96	0
824	240,97	114,11	120,12	0	0	0	0	6,01	12,01	0
825	240,97	0	0	0	0	0	0	0	0	0
826	240,97	49,12	56,46	0	0	0	0	0	0	7,34
827	240,97	981,8	1033,48	0	0	0	0	51,67	103,35	0
828	240,97	703,77	740,81	0	0	0	0	37,04	74,08	0
829	256,07	3787,64	3986,99	0	0	0	0	199,35	398,7	0
830	256,07	1505,65	1584,89	0	0	0	0	79,24	158,49	0
831	256,07	948,29	0	948,29	0	0	0	0	0	0
832	256,07	2340,33	2463,51	0	0	0	0	123,18	246,35	0
833	256,07	2054,41	2179,22	0	0	0	0	99,06	198,11	25,75
834	202,82	939,44	0	939,44	0	0	0	0	0	0
835	202,82	3308,58	3609,36	0	0	0	0	105,27	210,55	195,51
836	202,82	4801,07	5100,39	0	0	44,3	44,3	255,02	510,04	0
837	202,82	1329,38	1399,35	0	0	0	0	69,97	139,94	0
838	202,82	2058,64	2166,99	0	0	0	0	108,35	216,7	0
839	202,82	10022,14	10937,87	0	0	123,76	123,76	272,15	544,3	519,82
840	202,82	1099,12	187,34	936,13	0	0	0	0	0	24,35
841	202,82	521,52	599,45	0	0	0	0	0	0	77,93
842	196,63	2206,37	319,8	1902,56	0	0	0	15,99	31,98	0
843	196,63	5122,18	5391,77	0	0	0	0	269,59	539,18	0
844	196,63	1788,19	1949,41	0	0	0	0	57,63	115,25	103,6
845	196,63	7330,87	4186,75	3367,89	0	14,43	14,43	209,34	418,67	0
846	196,63	3293,59	3466,94	0	0	0	0	173,35	346,69	0
